Wall time,Step,Value
1732008937.0291278,124,0.9662567377090454
1732008952.0825996,125,0.9626168012619019
1732008969.7574716,126,0.969601571559906
1732008988.6742172,127,0.9689129590988159
1732009004.666995,128,0.9673389196395874
1732009021.305185,129,0.9668470025062561
1732009038.8522284,130,0.9706836938858032
1732009057.4201932,131,0.9706836938858032
1732009074.7542381,132,0.9554353356361389
1732009091.833893,133,0.9607476592063904
1732009108.765135,134,0.9701918363571167
1732009126.2207944,135,0.9715691208839417
1732009144.0499141,136,0.9645843505859375
1732009159.711823,137,0.970978856086731
1732009174.757804,138,0.9734382629394531
1732009194.387156,139,0.966453492641449
1732009211.7283556,140,0.9691097140312195
1732009228.6558783,141,0.9757993221282959
1732009249.0163534,142,0.9686177968978882
1732009265.0718567,143,0.9610428214073181
1732009281.9815135,144,0.9697983264923096
1732009298.1631184,145,0.9700934290885925
1732009317.8422902,146,0.9728479981422424
1732009336.462168,147,0.967535674571991
1732009354.7233877,148,0.9720609784126282
1732009372.3608441,149,0.9747171401977539
1732009389.1423378,150,0.9706836938858032
1732009404.3060067,151,0.966158390045166
1732009420.7970803,152,0.9620265364646912
1732009437.3440685,153,0.9654697775840759
1732009453.3353066,154,0.9756025671958923
1732009468.6813493,155,0.9681259393692017
1732009485.0836835,156,0.9679291844367981
1732009500.4055245,157,0.9725528955459595
1732009515.816271,158,0.962715208530426
1732009532.879058,159,0.9769798517227173
1732009553.024222,160,0.9732415080070496
1732009572.8748772,161,0.973044753074646
1732009589.5522132,162,0.9711756110191345
1732009606.527286,163,0.9734382629394531
1732009623.5146577,164,0.9714707136154175
1732009640.4916086,165,0.9752090573310852
1732009656.155801,166,0.9762911796569824
1732009674.1626947,167,0.9719626307487488
1732009692.069393,168,0.9749138951301575
1732009709.9187188,169,0.9760944247245789
1732009725.5447183,170,0.9738317728042603
1732009742.1390364,171,0.9754058122634888
1732009759.5600817,172,0.9766846895217896
1732009776.5009894,173,0.9754058122634888
1732009793.5831306,174,0.9622232913970947
1732009812.1749463,175,0.9718642234802246
1732009829.0183766,176,0.9771766066551208
1732009845.6862736,177,0.9763895869255066
1732009861.2254863,178,0.9757009148597717
1732009876.6797614,179,0.9774717092514038
1732009895.9223258,180,0.9698967337608337
1732009912.760206,181,0.9774717092514038
1732009930.6378782,182,0.9788489937782288
1732009948.285272,183,0.979931116104126
1732009967.256723,184,0.9753074049949646
1732009982.8712044,185,0.9696999788284302
1732010000.1895943,186,0.9714707136154175
1732010017.95659,187,0.9794392585754395
1732010036.5030663,188,0.9639940857887268
1732010054.6069107,189,0.973044753074646
1732010072.6596577,190,0.9729464054107666
1732010090.3082247,191,0.9788489937782288
1732010106.985191,192,0.9806197881698608
1732010124.0673795,193,0.9813084006309509
1732010141.395646,194,0.9755041599273682
1732010157.36981,195,0.9750123023986816
1732010173.7027028,196,0.9749138951301575
1732010188.2025688,197,0.9770781993865967
1732010203.8077145,198,0.9778652191162109
1732010219.5523384,199,0.9676340222358704
1732010235.3088634,200,0.9782587289810181
1732010252.6990976,201,0.9674372673034668
1732010271.933486,202,0.9765863418579102
1732010293.5136664,203,0.9819970726966858
1732010311.5434363,204,0.9818003177642822
1732010329.2509382,205,0.9805213809013367
1732010347.1043324,206,0.9819970726966858
1732010364.5554345,207,0.9683226943016052
1732010381.3770957,208,0.9707821011543274
1732010398.4397395,209,0.9757009148597717
1732010414.4462945,210,0.9773733615875244
1732010431.2505634,211,0.979931116104126
1732010447.6497488,212,0.9815051555633545
1732010463.242792,213,0.9765863418579102
1732010480.5978718,214,0.9811116456985474
1732010498.8088295,215,0.9783571362495422
1732010517.4736254,216,0.9801278710365295
1732010534.9063342,217,0.9788489937782288
1732010551.7600842,218,0.973044753074646
1732010569.2280614,219,0.9766846895217896
1732010586.342703,220,0.978553831577301
1732010602.44496,221,0.9811116456985474
1732010618.615332,222,0.9823905825614929
1732010637.9205806,223,0.9788489937782288
1732010655.0590298,224,0.9812100529670715
1732010671.7615476,225,0.9721593856811523
1732010688.8822284,226,0.9735366702079773
1732010705.7963288,227,0.972749650478363
1732010722.6116016,228,0.9815051555633545
1732010739.545352,229,0.9794392585754395
1732010758.3337348,230,0.9802262783050537
1732010776.8830783,231,0.946089506149292
1732010794.5863147,232,0.9809148907661438
1732010810.7619107,233,0.9771766066551208
1732010826.5388398,234,0.9808165431022644
1732010841.7799506,235,0.9742252826690674
1732010857.9206882,236,0.9835710525512695
1732010874.1149447,237,0.9801278710365295
1732010890.3869982,238,0.9805213809013367
1732010907.6843052,239,0.9704869389533997
1732010923.6784976,240,0.9795376062393188
1732010939.0653348,241,0.983079195022583
1732010954.8011878,242,0.9513034820556641
1732010970.5327814,243,0.9728479981422424
1732010987.8577523,244,0.9766846895217896
1732011007.6360202,245,0.9829807877540588
1732011023.8588486,246,0.9829807877540588
1732011041.1987553,247,0.9832759499549866
1732011057.9530509,248,0.9760944247245789
1732011075.81055,249,0.9631087183952332
1732011092.205566,250,0.9800295233726501
1732011108.0135868,251,0.9809148907661438
1732011126.227492,252,0.9783571362495422
1732011143.399881,253,0.9803246259689331
1732011159.4237611,254,0.9789473414421082
1732011177.0834324,255,0.9819970726966858
1732011192.3467329,256,0.9839645624160767
1732011209.8515074,257,0.981013298034668
1732011225.9018028,258,0.9802262783050537
1732011244.2999694,259,0.9790457487106323
1732011262.1733158,260,0.9813084006309509
1732011279.5487418,261,0.975110650062561
1732011296.7187526,262,0.9803246259689331
1732011313.784287,263,0.9750123023986816
1732011331.2791913,264,0.9823905825614929
1732011348.1273227,265,0.9797343611717224
1732011364.724304,266,0.9818003177642822
1732011382.0766132,267,0.9819970726966858
1732011399.8141694,268,0.9837678074836731
1732011416.0176733,269,0.9821938276290894
1732011432.567502,270,0.9732415080070496
1732011449.912344,271,0.9780619740486145
1732011467.3513515,272,0.9835710525512695
1732011487.1290975,273,0.9842597246170044
1732011505.7438712,274,0.9841613173484802
1732011523.8205173,275,0.9819970726966858
1732011540.3251882,276,0.9818003177642822
1732011556.553048,277,0.981013298034668
1732011571.2551332,278,0.9827840924263
1732011586.6063073,279,0.9829807877540588
1732011602.4280515,280,0.9852434992790222
1732011620.9180312,281,0.9598622918128967
1732011637.0132766,282,0.9736350178718567
1732011652.7045386,283,0.9795376062393188
1732011667.5329983,284,0.983079195022583
1732011684.8684964,285,0.9837678074836731
1732011702.401772,286,0.9779636263847351
1732011722.0798361,287,0.9825873374938965
1732011741.0193398,288,0.9812100529670715
1732011758.7539945,289,0.9769798517227173
1732011776.858611,290,0.9828824400901794
1732011793.3334541,291,0.9759960770606995
1732011809.9558198,292,0.9846532344818115
1732011827.3961048,293,0.985145092010498
1732011845.5576267,294,0.9846532344818115
1732011863.448762,295,0.9838662147521973
1732011881.5400887,296,0.9801278710365295
1732011900.2280374,297,0.9827840924263
1732011918.2207036,298,0.9820954203605652
1732011935.4897485,299,0.9840629696846008
1732011953.3440268,300,0.9842597246170044
1732011970.2968054,301,0.9840629696846008
1732011987.9898436,302,0.9570093750953674
1732012004.1694832,303,0.9731431603431702
1732012020.7768147,304,0.9793408513069153
1732012037.6412814,305,0.9780619740486145
1732012054.0580575,306,0.984456479549408
1732012071.170634,307,0.9831775426864624
1732012087.3062754,308,0.9843580722808838
1732012104.3840594,309,0.9846532344818115
1732012121.297545,310,0.9848499894142151
1732012137.873851,311,0.9584850072860718
1732012154.2419486,312,0.9724544882774353
1732012171.6092887,313,0.9794392585754395
1732012189.5001755,314,0.9843580722808838
1732012209.1434152,315,0.9734382629394531
1732012226.1938534,316,0.9792425036430359
1732012243.36551,317,0.9837678074836731
1732012260.4051924,318,0.9836694598197937
1732012277.8692462,319,0.9838662147521973
1732012293.5756917,320,0.984456479549408
1732012310.327757,321,0.9842597246170044
1732012326.5333169,322,0.9819970726966858
1732012343.200577,323,0.9834727048873901
1732012359.7264473,324,0.9840629696846008
1732012375.0020947,325,0.9829807877540588
1732012389.3758428,326,0.9763895869255066
1732012406.049561,327,0.9791440963745117
1732012422.9380014,328,0.9840629696846008
1732012441.6505632,329,0.9829807877540588
1732012460.7534783,330,0.983374297618866
1732012478.716449,331,0.9818003177642822
1732012494.9517028,332,0.9770781993865967
1732012512.4513924,333,0.9823905825614929
1732012528.1984582,334,0.9843580722808838
1732012545.7727337,335,0.9815051555633545
1732012564.2241008,336,0.9750123023986816
1732012581.7917542,337,0.9801278710365295
1732012598.514027,338,0.9841613173484802
1732012614.091364,339,0.9842597246170044
1732012630.8034072,340,0.9816035628318787
1732012647.334109,341,0.983374297618866
1732012664.5142097,342,0.9784554839134216
1732012681.9256973,343,0.984456479549408
1732012700.4631212,344,0.9846532344818115
1732012716.1641045,345,0.9828824400901794
1732012733.4947014,346,0.9815051555633545
1732012749.1988032,347,0.9839645624160767
1732012765.8065991,348,0.9828824400901794
1732012782.2916498,349,0.9804230332374573
1732012799.2836485,350,0.9831775426864624
1732012817.1319816,351,0.9812100529670715
1732012833.19804,352,0.9779636263847351
1732012848.9641998,353,0.9743236303329468
1732012866.2750518,354,0.9818003177642822
1732012883.877982,355,0.9834727048873901
1732012902.7851129,356,0.9805213809013367
1732012921.1174343,357,0.9840629696846008
1732012940.8856223,358,0.9846532344818115
1732012957.6521218,359,0.9853418469429016
1732012976.2829967,360,0.9860305190086365
1732012993.4286537,361,0.9843580722808838
1732013009.3765824,362,0.9765863418579102
1732013024.4463959,363,0.9697983264923096
1732013041.1873627,364,0.9825873374938965
1732013058.1922219,365,0.9818986654281616
1732013073.627889,366,0.9773733615875244
1732013089.3445895,367,0.9729464054107666
1732013103.8700347,368,0.9786522388458252
1732013120.4211316,369,0.9840629696846008
1732013138.3703961,370,0.9856370091438293
1732013157.2673256,371,0.9855386018753052
1732013175.470422,372,0.9853418469429016
1732013192.3939288,373,0.9832759499549866
1732013209.6041684,374,0.9825873374938965
1732013226.445999,375,0.9820954203605652
1732013243.558617,376,0.981013298034668
1732013259.96579,377,0.9845548272132874
1732013278.9928005,378,0.9839645624160767
1732013296.712251,379,0.9855386018753052
1732013313.2156043,380,0.9854402542114258
1732013329.8147757,381,0.9850467443466187
1732013346.658423,382,0.9825873374938965
1732013363.3355625,383,0.9847515821456909
1732013380.0856612,384,0.9769798517227173
1732013397.7745378,385,0.9836694598197937
1732013416.9306557,386,0.9872109889984131
1732013433.762785,387,0.9864240288734436
1732013451.2135267,388,0.9838662147521973
1732013469.8563228,389,0.9845548272132874
1732013486.5517259,390,0.9854402542114258
1732013503.4761953,391,0.9790457487106323
1732013519.8758724,392,0.9853418469429016
1732013537.641014,393,0.9818003177642822
1732013553.2400458,394,0.986522376537323
1732013569.7609792,395,0.9834727048873901
1732013584.5069325,396,0.9840629696846008
1732013600.6052232,397,0.9811116456985474
1732013617.4062371,398,0.9793408513069153
1732013636.8873692,399,0.9853418469429016
1732013656.2912621,400,0.985145092010498
1732013673.2504337,401,0.985145092010498
1732013690.8112762,402,0.9856370091438293
1732013707.1201148,403,0.9843580722808838
1732013724.2940705,404,0.9842597246170044
1732013740.7703836,405,0.9841613173484802
1732013757.4762592,406,0.983374297618866
1732013774.0134509,407,0.9820954203605652
1732013789.809272,408,0.9827840924263
1732013806.2027702,409,0.9834727048873901
1732013821.6138835,410,0.9861288666725159
1732013837.5940173,411,0.9859321117401123
1732013855.9276972,412,0.9858337640762329
1732013874.1481109,413,0.9821938276290894
1732013892.522083,414,0.9801278710365295
1732013910.2710907,415,0.9815051555633545
1732013929.3318157,416,0.9834727048873901
1732013946.579672,417,0.9819970726966858
1732013964.046794,418,0.9846532344818115
1732013980.4409268,419,0.9857353568077087
1732013997.6031613,420,0.981013298034668
1732014015.311474,421,0.9843580722808838
1732014032.3626468,422,0.9842597246170044
1732014048.2422051,423,0.9838662147521973
1732014065.3629444,424,0.9857353568077087
1732014082.7898788,425,0.9846532344818115
1732014100.314501,426,0.9834727048873901
1732014119.0332377,427,0.9859321117401123
1732014137.4576564,428,0.9837678074836731
1732014153.840799,429,0.9836694598197937
1732014170.8974068,430,0.98622727394104
1732014186.861782,431,0.983079195022583
1732014203.2556534,432,0.9855386018753052
1732014219.467542,433,0.9872109889984131
1732014237.0835066,434,0.9863256216049194
1732014254.5118704,435,0.9858337640762329
1732014270.7438095,436,0.9826856851577759
1732014287.342469,437,0.981013298034668
1732014303.2717605,438,0.9821938276290894
1732014320.3688555,439,0.9839645624160767
1732014338.7310386,440,0.9855386018753052
1732014356.9119458,441,0.9863256216049194
1732014375.232498,442,0.9870142936706543
1732014391.1886265,443,0.9859321117401123
1732014408.7004738,444,0.9779636263847351
1732014426.2600646,445,0.9847515821456909
1732014443.757156,446,0.9841613173484802
1732014459.374345,447,0.9863256216049194
1732014476.7609885,448,0.9855386018753052
1732014493.0865147,449,0.983079195022583
1732014510.3240151,450,0.9832759499549866
1732014525.7770345,451,0.9857353568077087
1732014542.9606109,452,0.9864240288734436
1732014559.011579,453,0.9861288666725159
1732014575.322883,454,0.9870142936706543
1732014593.967846,455,0.9814068078994751
1732014613.258284,456,0.9772749543190002
1732014630.4616377,457,0.983079195022583
1732014648.273639,458,0.9874077439308167
1732014666.2967758,459,0.9873093962669373
1732014682.8247397,460,0.9861288666725159
1732014698.2637825,461,0.9872109889984131
1732014715.0769854,462,0.98622727394104
1732014730.8161185,463,0.9804230332374573
1732014748.2197196,464,0.9801278710365295
1732014763.8250453,465,0.9868175387382507
1732014781.2512128,466,0.9832759499549866
1732014797.1257465,467,0.9861288666725159
1732014813.2906435,468,0.9795376062393188
1732014830.6815526,469,0.9855386018753052
1732014849.6802776,470,0.9819970726966858
1732014866.4032793,471,0.9859321117401123
1732014882.8368502,472,0.9838662147521973
1732014899.8008468,473,0.9867191314697266
1732014916.1688824,474,0.9846532344818115
1732014931.5190215,475,0.9869158864021301
1732014947.1175232,476,0.9867191314697266
1732014966.118125,477,0.986522376537323
1732014982.4444664,478,0.9863256216049194
1732014998.476544,479,0.9859321117401123
1732015016.0661857,480,0.9839645624160767
1732015031.9533381,481,0.9860305190086365
1732015049.6485443,482,0.9831775426864624
1732015066.3329747,483,0.987899661064148
1732015087.096403,484,0.9875061511993408
1732015104.6824539,485,0.9874077439308167
1732015121.9818218,486,0.9843580722808838
1732015138.670466,487,0.9807181358337402
1732015154.7990675,488,0.9837678074836731
1732015170.0687401,489,0.986522376537323
1732015186.758629,490,0.9857353568077087
1732015203.2043226,491,0.98622727394104
1732015220.1524322,492,0.9871126413345337
1732015235.820675,493,0.986522376537323
1732015252.5977912,494,0.9874077439308167
1732015268.9054627,495,0.9874077439308167
1732015285.71303,496,0.9874077439308167
1732015302.9963958,497,0.9877029061317444
1732015322.1465805,498,0.987899661064148
1732015341.5810127,499,0.9870142936706543
1732015359.3731947,500,0.9676340222358704
