Wall time,Step,Value
1732913406.7957094,110,1.4954533576965332
1732913473.963798,111,1.4957202672958374
1732913538.2184587,112,1.4966034889221191
1732913594.8369126,113,1.495232343673706
1732913649.9624264,114,1.4958930015563965
1732913709.6910522,115,1.495983600616455
1732913773.783502,116,1.49554443359375
1732913828.13747,117,1.495828628540039
1732913880.8204744,118,1.4952151775360107
1732913938.0928288,119,1.495611548423767
1732913993.5272522,120,1.49540114402771
1732914050.9655669,121,1.4960896968841553
1732914113.891961,122,1.496260166168213
1732914176.7358422,123,1.4954015016555786
1732914232.985132,124,1.4949264526367188
1732914281.6169186,125,1.495890736579895
1732914332.6409967,126,1.496451497077942
1732914400.8892102,127,1.4957929849624634
1732914459.8405256,128,1.4952068328857422
1732914512.448866,129,1.495767593383789
1732914564.1991804,130,1.4956021308898926
1732914617.1328123,131,1.4962489604949951
1732914691.5816689,132,1.4956707954406738
1732914756.905823,133,1.4948618412017822
1732914810.8246534,134,1.4947030544281006
1732914867.9770727,135,1.4946969747543335
1732914924.9302382,136,1.4979825019836426
1732914980.3577313,137,1.495858073234558
1732915034.363122,138,1.4949250221252441
1732915083.4702647,139,1.4957513809204102
1732915140.8562467,140,1.495558500289917
1732915196.3283517,141,1.4950408935546875
1732915247.797951,142,1.4948145151138306
1732915307.9951358,143,1.4946709871292114
1732915364.2764428,144,1.496507167816162
1732915417.7149882,145,1.496353268623352
1732915466.172936,146,1.4950923919677734
1732915526.3842177,147,1.496082067489624
1732915578.987654,148,1.4965567588806152
1732915632.6257987,149,1.4947502613067627
1732915683.2517588,150,1.4946041107177734
1732915740.4564538,151,1.4956393241882324
1732915793.7750924,152,1.4960120916366577
1732915849.45334,153,1.496271014213562
1732915913.5247557,154,1.4947926998138428
1732915965.1000679,155,1.495473861694336
1732916010.846623,156,1.495392918586731
1732916059.3303018,157,1.4948159456253052
1732916117.8102813,158,1.49514639377594
1732916175.4057229,159,1.4953813552856445
1732916231.8095295,160,1.494917631149292
1732916286.0134985,161,1.4961516857147217
1732916342.0612483,162,1.4947410821914673
1732916400.856838,163,1.4958637952804565
1732916456.9367213,164,1.4955302476882935
1732916515.1656022,165,1.4956640005111694
1732916570.0986907,166,1.4946728944778442
1732916624.5711634,167,1.49580979347229
1732916677.9127803,168,1.4944415092468262
1732916729.9139123,169,1.4951794147491455
1732916791.5900342,170,1.4955418109893799
1732916847.9855466,171,1.4958090782165527
1732916902.2727435,172,1.4953855276107788
1732916957.4670682,173,1.4956868886947632
1732917011.9357238,174,1.495373249053955
1732917075.1963272,175,1.4947139024734497
1732917132.1630633,176,1.4948139190673828
1732917184.1582656,177,1.4950578212738037
1732917235.8401277,178,1.495848298072815
1732917294.1146066,179,1.4949569702148438
1732917352.889457,180,1.4947744607925415
1732917410.5959096,181,1.4947233200073242
1732917461.1096644,182,1.4952449798583984
1732917516.2083757,183,1.4947762489318848
1732917576.622325,184,1.494483470916748
1732917633.4928176,185,1.4950597286224365
1732917697.151033,186,1.495102882385254
1732917752.182805,187,1.494981288909912
1732917818.4490542,188,1.4951962232589722
1732917872.795591,189,1.494484782218933
1732917924.222223,190,1.4947514533996582
1732917984.8027136,191,1.495300054550171
1732918045.787387,192,1.4947396516799927
1732918105.5328696,193,1.4947059154510498
1732918163.1795037,194,1.494360089302063
1732918216.1928437,195,1.4947987794876099
1732918288.183267,196,1.4953839778900146
1732918345.582046,197,1.4949493408203125
1732918402.571601,198,1.4950287342071533
1732918455.7385814,199,1.4947923421859741
1732918511.707904,200,1.494307041168213
1732918569.1917796,201,1.4946192502975464
1732918624.5730083,202,1.494628667831421
1732918679.5565202,203,1.494726300239563
1732918738.1495712,204,1.4946677684783936
1732918796.0960457,205,1.4952276945114136
1732918850.479062,206,1.4942033290863037
1732918905.4256175,207,1.4944504499435425
1732918966.971452,208,1.494157314300537
1732919021.139903,209,1.4956525564193726
1732919073.931007,210,1.4944429397583008
1732919129.1806738,211,1.4947986602783203
1732919188.9734232,212,1.4949841499328613
1732919245.7042215,213,1.4942872524261475
1732919300.301601,214,1.4943442344665527
1732919355.9329472,215,1.4944713115692139
1732919411.840283,216,1.495253562927246
1732919474.821942,217,1.4946539402008057
1732919529.520554,218,1.494182825088501
1732919584.9161446,219,1.4948028326034546
1732919638.19485,220,1.4945926666259766
1732919695.6935992,221,1.494544506072998
1732919757.3499122,222,1.494162678718567
1732919814.5099206,223,1.4941667318344116
1732919872.0971632,224,1.4959266185760498
1732919921.2864425,225,1.4955025911331177
1732919967.519567,226,1.4941577911376953
1732920013.261968,227,1.4946357011795044
1732920074.5840757,228,1.4945188760757446
1732920133.4158115,229,1.4944474697113037
1732920190.1353135,230,1.494673490524292
1732920248.5264452,231,1.4948984384536743
1732920306.0746636,232,1.4955250024795532
1732920357.2456658,233,1.4942620992660522
1732920424.7681723,234,1.4945100545883179
1732920486.1014504,235,1.4941608905792236
1732920544.1304905,236,1.4954915046691895
1732920598.7448106,237,1.4947134256362915
1732920657.6780427,238,1.494705319404602
1732920720.4011352,239,1.4954649209976196
1732920777.4107018,240,1.4944125413894653
1732920833.0657978,241,1.4943112134933472
1732920890.2349494,242,1.495222806930542
1732920950.0797925,243,1.494374394416809
1732921009.1244097,244,1.4944698810577393
1732921058.6177056,245,1.495141625404358
1732921113.2428765,246,1.4947619438171387
1732921168.2672598,247,1.4941118955612183
1732921221.2076178,248,1.495802402496338
1732921277.932352,249,1.4949700832366943
1732921340.3881931,250,1.4942209720611572
1732921399.3070948,251,1.494301676750183
1732921454.0271719,252,1.494198203086853
1732921509.162294,253,1.4945710897445679
1732921563.6738794,254,1.4948532581329346
1732921631.5255146,255,1.4953272342681885
1732921690.3082488,256,1.4944032430648804
1732921745.9817002,257,1.4940625429153442
1732921799.1569655,258,1.493955373764038
1732921855.9178026,259,1.493979573249817
1732921913.7168841,260,1.4945722818374634
1732921967.4830594,261,1.4959142208099365
1732922019.6833417,262,1.494338870048523
1732922086.217365,263,1.494078278541565
1732922141.9813097,264,1.4939253330230713
1732922204.9474876,265,1.4946401119232178
1732922260.8626657,266,1.4945883750915527
1732922314.0156806,267,1.49392569065094
1732922370.980351,268,1.4939402341842651
1732922425.9779634,269,1.4938865900039673
1732922478.737573,270,1.4948469400405884
1732922534.972491,271,1.4942150115966797
1732922594.588476,272,1.494576334953308
1732922651.004702,273,1.494415044784546
1732922706.1141865,274,1.4945201873779297
1732922760.088148,275,1.493957281112671
1732922819.8160994,276,1.4939719438552856
1732922881.2965293,277,1.4949736595153809
1732922938.7964008,278,1.494469404220581
1732922994.969528,279,1.4943482875823975
1732923051.3197603,280,1.4937487840652466
1732923106.5513813,281,1.4937384128570557
1732923167.6175306,282,1.4941163063049316
1732923216.4437616,283,1.4939745664596558
1732923272.221092,284,1.493748664855957
1732923329.886245,285,1.4943383932113647
1732923393.8613691,286,1.4952396154403687
1732923446.7946708,287,1.4938803911209106
1732923506.0307763,288,1.4937653541564941
1732923568.1346824,289,1.4937562942504883
1732923620.0965385,290,1.494131326675415
1732923676.8824284,291,1.493716835975647
1732923738.0169895,292,1.4945833683013916
1732923800.0582345,293,1.4948416948318481
1732923862.9323528,294,1.4941198825836182
1732923913.2807817,295,1.4937864542007446
1732923968.686042,296,1.4943724870681763
1732924045.5204222,297,1.4948147535324097
1732924103.1738975,298,1.4944154024124146
1732924151.5382102,299,1.4941151142120361
1732924206.7187471,300,1.4948774576187134
1732924266.1906035,301,1.4939225912094116
1732924330.879044,302,1.4938288927078247
1732924383.8803542,303,1.4940768480300903
1732924444.5433595,304,1.4949764013290405
1732924506.0548332,305,1.49376380443573
1732924565.9986644,306,1.4936964511871338
1732924620.12517,307,1.493694543838501
1732924670.7388282,308,1.4939535856246948
1732924727.022829,309,1.493747591972351
1732924788.1717708,310,1.4960092306137085
1732924842.15137,311,1.4940897226333618
1732924899.0669274,312,1.4945544004440308
1732924959.4978166,313,1.4937013387680054
1732925015.1253808,314,1.4937621355056763
1732925069.2516947,315,1.4948601722717285
1732925122.2202892,316,1.4939063787460327
1732925176.518574,317,1.493679165840149
1732925241.2852995,318,1.4936739206314087
1732925297.3482134,319,1.493983507156372
1732925352.3347123,320,1.495249629020691
1732925403.8581913,321,1.4949259757995605
1732925461.8687718,322,1.4943169355392456
1732925522.733727,323,1.4942753314971924
1732925580.3878243,324,1.493770718574524
1732925638.2196934,325,1.493883728981018
1732925696.266999,326,1.4937059879302979
1732925749.5764725,327,1.4941108226776123
1732925803.5273604,328,1.4940321445465088
1732925864.1612878,329,1.4937061071395874
1732925926.4744167,330,1.4943798780441284
1732925997.0628784,331,1.4941649436950684
1732926048.8988597,332,1.4937340021133423
1732926100.3149376,333,1.4936450719833374
1732926163.1894805,334,1.493606448173523
1732926226.6587174,335,1.493580937385559
1732926287.812143,336,1.493921160697937
1732926336.3633,337,1.4947164058685303
1732926388.1519785,338,1.4939507246017456
1732926454.3913667,339,1.4938151836395264
1732926507.8716915,340,1.4940185546875
1732926565.4637024,341,1.4946585893630981
1732926621.6239882,342,1.493909239768982
1732926679.6035516,343,1.4936054944992065
1732926742.4815693,344,1.4935835599899292
1732926796.8679383,345,1.4935888051986694
1732926851.477512,346,1.494142770767212
1732926909.4239938,347,1.4938369989395142
1732926965.7998629,348,1.4936193227767944
1732927026.9053001,349,1.4946624040603638
1732927083.291008,350,1.494098424911499
1732927143.5640178,351,1.4940595626831055
1732927199.322205,352,1.4938416481018066
1732927254.0508504,353,1.4941409826278687
1732927307.5465362,354,1.493590235710144
1732927372.7697153,355,1.4935873746871948
1732927434.2845492,356,1.493574857711792
1732927488.4534485,357,1.4935705661773682
1732927539.176443,358,1.4944690465927124
1732927594.8491333,359,1.494071125984192
1732927666.2498662,360,1.4942753314971924
1732927727.136054,361,1.494226336479187
1732927779.610861,362,1.4936234951019287
1732927835.4251294,363,1.4942586421966553
1732927892.8308032,364,1.4935767650604248
1732927952.484594,365,1.4935691356658936
1732928008.861025,366,1.4939249753952026
1732928063.7731364,367,1.4936033487319946
1732928123.2410405,368,1.4947199821472168
1732928179.984839,369,1.4944965839385986
1732928239.4930897,370,1.4936271905899048
1732928295.0874972,371,1.49361252784729
1732928356.5387022,372,1.4936563968658447
1732928409.842584,373,1.4938675165176392
1732928463.102829,374,1.4942364692687988
1732928522.6060739,375,1.4936418533325195
1732928581.6133976,376,1.4936078786849976
1732928640.826642,377,1.4937431812286377
1732928693.6742182,378,1.4935998916625977
1732928742.74794,379,1.4941613674163818
1732928797.4647882,380,1.4936093091964722
1732928870.598137,381,1.493589997291565
1732928925.2295153,382,1.493587613105774
1732928975.1227205,383,1.4943766593933105
1732929028.3028412,384,1.4942362308502197
1732929082.4165068,385,1.493969202041626
1732929139.0974853,386,1.4939075708389282
1732929191.427775,387,1.4942266941070557
1732929246.2241857,388,1.4937458038330078
1732929305.8649874,389,1.4938489198684692
1732929363.0638669,390,1.4938291311264038
1732929416.0926166,391,1.4945052862167358
1732929476.091203,392,1.4937834739685059
1732929532.9586015,393,1.4936118125915527
1732929584.8249955,394,1.4938926696777344
1732929641.2852247,395,1.49361252784729
1732929693.1357179,396,1.493550181388855
1732929754.652813,397,1.4935835599899292
1732929815.9983337,398,1.4935965538024902
1732929871.7726552,399,1.4935892820358276
1732929928.4218395,400,1.493607759475708
1732929984.0224504,401,1.49556303024292
1732930054.1670206,402,1.4940297603607178
1732930109.4109046,403,1.4939048290252686
1732930162.5228097,404,1.4936219453811646
1732930216.0086637,405,1.4939318895339966
1732930277.484057,406,1.4940626621246338
1732930347.2481105,407,1.4936388731002808
1732930405.474724,408,1.4937382936477661
1732930460.370323,409,1.4941775798797607
1732930520.8867302,410,1.494012475013733
1732930577.767991,411,1.4937134981155396
1732930641.7178361,412,1.4939569234848022
1732930696.816322,413,1.494537115097046
1732930754.8331106,414,1.494141936302185
1732930813.134283,415,1.4936482906341553
1732930870.2323072,416,1.4941855669021606
1732930932.5719638,417,1.4939886331558228
1732930995.5935395,418,1.4935563802719116
1732931063.6316173,419,1.4935901165008545
1732931118.445956,420,1.4935365915298462
1732931170.5073335,421,1.493543267250061
1732931234.382428,422,1.4939372539520264
1732931289.1297522,423,1.493582010269165
1732931346.5270917,424,1.4947396516799927
1732931398.5185595,425,1.4937918186187744
1732931455.0028396,426,1.4935674667358398
1732931511.3719928,427,1.4938145875930786
1732931571.410149,428,1.4935626983642578
1732931626.626792,429,1.4935855865478516
1732931687.74198,430,1.4935235977172852
1732931741.397055,431,1.4951826333999634
1732931796.202517,432,1.493949294090271
1732931853.046605,433,1.4938993453979492
1732931905.137053,434,1.4936052560806274
1732931963.6714916,435,1.4937129020690918
1732932018.3094554,436,1.4945610761642456
1732932074.824271,437,1.4940154552459717
1732932136.0140345,438,1.4941695928573608
1732932189.594501,439,1.494240403175354
1732932247.475644,440,1.4935803413391113
1732932303.9643893,441,1.4935892820358276
1732932361.3671775,442,1.4935468435287476
1732932422.6931164,443,1.4935659170150757
1732932479.1645918,444,1.4935063123703003
1732932534.2514024,445,1.4938081502914429
1732932584.6054728,446,1.4951977729797363
1732932640.4590697,447,1.4936063289642334
1732932702.2309227,448,1.4939247369766235
1732932753.2585387,449,1.4935410022735596
1732932807.9358323,450,1.4935188293457031
1732932866.78793,451,1.493553876876831
1732932921.240524,452,1.4935518503189087
1732932975.575467,453,1.493558406829834
1732933037.3173113,454,1.4935638904571533
1732933092.3340447,455,1.4946660995483398
1732933149.348816,456,1.4936604499816895
1732933207.5606198,457,1.4935539960861206
1732933262.0692177,458,1.4935263395309448
1732933317.1025374,459,1.4935249090194702
1732933377.7232087,460,1.4941657781600952
1732933433.4021246,461,1.4939513206481934
1732933492.5072918,462,1.4943655729293823
1732933545.8664656,463,1.493904709815979
1732933601.112424,464,1.493931770324707
1732933664.575391,465,1.4937211275100708
1732933719.1600072,466,1.4939478635787964
1732933772.961359,467,1.4935224056243896
1732933830.148078,468,1.493894100189209
1732933886.9481165,469,1.493553638458252
1732933943.2085521,470,1.4947808980941772
1732933997.2252426,471,1.4940638542175293
1732934050.2105079,472,1.4935524463653564
1732934108.5579398,473,1.493757724761963
1732934162.5760236,474,1.4935684204101562
1732934223.0611303,475,1.4935190677642822
1732934278.4783006,476,1.4941489696502686
1732934334.9074688,477,1.4935088157653809
1732934392.9460447,478,1.4937647581100464
1732934447.1856472,479,1.4938968420028687
1732934498.9290059,480,1.4935334920883179
1732934564.9899852,481,1.4939563274383545
1732934619.2772894,482,1.4949527978897095
1732934673.8230643,483,1.494429349899292
1732934728.282006,484,1.4936999082565308
1732934783.47924,485,1.4938997030258179
1732934852.8799124,486,1.4941076040267944
1732934901.6234,487,1.4936542510986328
1732934954.8618443,488,1.4935356378555298
1732935010.2676837,489,1.4942251443862915
1732935066.5881753,490,1.493548035621643
1732935127.2580552,491,1.4936960935592651
1732935180.8694398,492,1.493470311164856
1732935236.4922676,493,1.4934908151626587
1732935297.101768,494,1.4934396743774414
1732935355.0496814,495,1.4934536218643188
1732935405.3006654,496,1.493783950805664
1732935463.489606,497,1.4942978620529175
1732935520.742323,498,1.4936603307724
1732935578.2053366,499,1.49405038356781
1732935630.137295,500,1.494491696357727
