Wall time,Step,Value
1732907054.1319325,1,0.8435279726982117
1732907105.6804893,2,0.847166895866394
1732907163.9143171,3,0.9171720743179321
1732907232.820496,4,0.9279443025588989
1732907282.7204661,5,0.9287240505218506
1732907343.5658216,6,0.9305723905563354
1732907394.1723301,7,0.9433662295341492
1732907457.993483,8,0.9462542533874512
1732907524.2931361,9,0.9426442384719849
1732907588.2296233,10,0.9485646486282349
1732907648.1062741,11,0.9532721042633057
1732907707.6961043,12,0.9432796239852905
1732907762.0824344,13,0.95399409532547
1732907819.126951,14,0.9591636061668396
1732907877.7893493,15,0.9604343771934509
1732907939.20679,16,0.9591347575187683
1732908008.9595082,17,0.9648818969726562
1732908069.2413428,18,0.9569976329803467
1732908129.1520522,19,0.9653728604316711
1732908193.4976115,20,0.9727083444595337
1732908259.1204264,21,0.9730260372161865
1732908323.0012531,22,0.9684052467346191
1732908388.9678447,23,0.9760006666183472
1732908450.147604,24,0.9698492288589478
1732908499.4735937,25,0.9768959879875183
1732908555.1250188,26,0.9715531468391418
1732908615.4273014,27,0.9758273959159851
1732908672.600223,28,0.9765493869781494
1732908741.5234149,29,0.9769537448883057
1732908795.4348528,30,0.9732570648193359
1732908847.8182414,31,0.979899525642395
1732908904.0466454,32,0.9750765562057495
1732908964.0784104,33,0.9788598418235779
1732909021.735583,34,0.9692716598510742
1732909077.880609,35,0.9794085621833801
1732909136.842394,36,0.97767573595047
1732909190.3173773,37,0.9788886904716492
1732909244.1772108,38,0.9756830334663391
1732909304.0032837,39,0.9728816747665405
1732909362.1726556,40,0.9817767143249512
1732909417.295895,41,0.9809103012084961
1732909469.7132754,42,0.9795818328857422
1732909520.197077,43,0.9790042042732239
1732909577.4109886,44,0.9801883101463318
1732909638.833208,45,0.9809969663619995
1732909690.898575,46,0.9818922281265259
1732909747.4485285,47,0.9806792736053467
1732909805.5574694,48,0.9749321341514587
1732909865.7240543,49,0.980737030506134
1732909924.8125827,50,0.983076274394989
1732909980.3561862,51,0.971062183380127
1732910036.540537,52,0.9795240759849548
1732910093.033942,53,0.9822965264320374
1732910146.7380652,54,0.9826431274414062
1732910208.0801904,55,0.9811990857124329
1732910259.824426,56,0.9833073616027832
1732910313.5823476,57,0.9818633198738098
1732910366.9339721,58,0.983076274394989
1732910425.1561055,59,0.9812857508659363
1732910487.5342598,60,0.9828163981437683
1732910545.379192,61,0.9781089425086975
1732910601.0439441,62,0.977849006652832
1732910657.6545746,63,0.9835383892059326
1732910714.2842958,64,0.9806215167045593
1732910776.0299659,65,0.9822965264320374
1732910834.9396753,66,0.9838271737098694
1732910891.3534477,67,0.9829607605934143
1732910945.069331,68,0.9772136807441711
1732910998.4714987,69,0.9769248366355896
1732911059.5093236,70,0.9832784533500671
1732911130.0928078,71,0.9817478060722351
1732911190.368198,72,0.9832496047019958
1732911249.7756019,73,0.9809103012084961
1732911305.6184294,74,0.982931911945343
1732911371.7897358,75,0.9833073616027832
1732911429.3908064,76,0.9779067635536194
1732911482.383773,77,0.9824409484863281
1732911544.5749018,78,0.9831918478012085
1732911603.8595703,79,0.9840582013130188
1732911662.9796112,80,0.9815167784690857
1732911719.1024635,81,0.9816900491714478
1732911781.4117868,82,0.9839426875114441
1732911840.4916477,83,0.9821521639823914
1732911896.126047,84,0.9801016449928284
1732911947.0727956,85,0.9835383892059326
1732912012.2588537,86,0.9779645204544067
1732912067.7677553,87,0.9820365905761719
1732912129.1521122,88,0.9827297329902649
1732912177.3167393,89,0.9831051826477051
1732912235.1756573,90,0.9809680581092834
1732912307.0387406,91,0.9844048023223877
1732912367.6740217,92,0.9749032258987427
1732912414.6107013,93,0.9840293526649475
1732912467.6208954,94,0.9811124801635742
1732912526.971268,95,0.9841737151145935
1732912589.965565,96,0.9837405681610107
1732912643.2885947,97,0.9843470454216003
1732912698.2663345,98,0.9848380088806152
1732912757.1411011,99,0.9848380088806152
1732912810.7136383,100,0.984433650970459
1732912874.6941376,101,0.9838849306106567
1732912932.01273,102,0.9833651185035706
1732912995.4222438,103,0.98359614610672
1732913052.5325348,104,0.9830185174942017
1732913111.386425,105,0.9845491647720337
1732913164.774753,106,0.9827297329902649
1732913233.6924887,107,0.9837983250617981
1732913293.136514,108,0.9848957657814026
1732913351.9215937,109,0.9834806323051453
1732913406.7957094,110,0.9851845502853394
