voip,file_transfer,chat,email,vpn_chat,vpn_voip,p2p,streaming,vpn_file_transfer,vpn_streaming,vpn_p2p,vpn_email
0.987196445,0.987453818,0.986964464,0.965522766,0.97059983,0.979592323,0.978242636,0.972698867,0.97778064,0.965228498,0.969844341,0.961347878
0.989320457,0.989437103,0.98598063,0.965836048,0.973257422,0.97629869,0.97709012,0.97359097,0.980922163,0.965399504,0.966926098,0.965312243
0.987601817,0.98643887,0.990553677,0.968439043,0.971066952,0.977591217,0.977057934,0.973298311,0.979413271,0.96726799,0.966926098,0.967294395
0.988208771,0.990094304,0.986062646,0.972080946,0.970080614,0.977695346,0.977741599,0.972640336,0.977431297,0.965844154,0.967898846,0.965312243
0.988013387,0.987923265,0.986554742,0.970088959,0.974303722,0.978960156,0.977057815,0.975966692,0.979217947,0.96759963,0.971789896,0.964321136
0.988663554,0.988339186,0.985830307,0.969693542,0.973259687,0.981373191,0.978821158,0.972745359,0.980410695,0.969172955,0.971789896,0.964321136
0.986256838,0.988095522,0.990270257,0.971906662,0.969860137,0.981400251,0.979192078,0.975003004,0.981533766,0.966769338,0.967898846,0.966303289
0.990042388,0.992134929,0.98834753,0.971820712,0.976521492,0.978280306,0.977970541,0.976746619,0.980313122,0.966392636,0.967898846,0.965312243
0.988514185,0.98884058,0.988048971,0.973315597,0.973207057,0.979081988,0.978110075,0.974951029,0.980336428,0.96620971,0.968871593,0.965312243
0.988493383,0.988991797,0.988324404,0.969500184,0.973263562,0.981457412,0.980116844,0.975295067,0.979020119,0.970357418,0.968871593,0.965312243
0.990234733,0.987282038,0.989116013,0.97175175,0.970853925,0.979451954,0.979272485,0.973058581,0.97919476,0.96897155,0.968871593,0.966303289
0.990453959,0.98908776,0.986753464,0.971939802,0.972185969,0.982976198,0.979929626,0.975140214,0.980876148,0.972896934,0.969844341,0.966303289
0.990456462,0.988855302,0.987056732,0.973505259,0.973128736,0.980131209,0.980825543,0.979007661,0.978028893,0.966789126,0.969844341,0.966303289
0.99006176,0.991035461,0.988345742,0.971303225,0.973924398,0.979658186,0.978957772,0.975951493,0.982493818,0.96596539,0.968871593,0.966303289
0.989162385,0.98867476,0.989431739,0.972715855,0.976645529,0.983477771,0.97974658,0.976686001,0.981852174,0.973579764,0.968871593,0.967294395
0.991352618,0.98784399,0.989799976,0.971905708,0.975008249,0.982296824,0.980367064,0.974139452,0.980810404,0.972306907,0.968871593,0.967294395
0.990275681,0.989088893,0.988871753,0.971451879,0.975389302,0.97758925,0.983236551,0.977671862,0.978472054,0.969173431,0.968871593,0.967294395
0.990257919,0.989381433,0.990139842,0.973207116,0.973133504,0.981998563,0.983255208,0.97701633,0.980262399,0.970918834,0.968871593,0.969276547
0.989762425,0.988309979,0.990772605,0.973930001,0.976697803,0.979594111,0.978599787,0.977421224,0.981891334,0.971914411,0.968871593,0.968285441
0.990108609,0.986999393,0.987734675,0.974721313,0.975298405,0.981442928,0.981659412,0.980018854,0.981755018,0.973717451,0.968871593,0.967294395
0.99195087,0.990645051,0.990937352,0.970904052,0.970534563,0.981327057,0.983372569,0.976286292,0.980499864,0.971531689,0.968871593,0.967294395
0.99055618,0.991068363,0.990327477,0.975223243,0.975329638,0.983707249,0.979427159,0.97818172,0.981031299,0.972417712,0.968871593,0.968285441
0.990984201,0.988645732,0.989036322,0.975961566,0.976965904,0.983786106,0.980506301,0.979717851,0.984459043,0.972050071,0.971789896,0.967294395
0.990345359,0.989786029,0.98959285,0.976713419,0.979702592,0.980415106,0.983103514,0.979450405,0.982119262,0.97306633,0.972762644,0.967294395
0.99067986,0.988867283,0.989616454,0.971462905,0.977252722,0.981154323,0.983060718,0.978120923,0.984271705,0.974988997,0.970817149,0.967294395
0.992328167,0.988500834,0.990314841,0.976948202,0.976849794,0.983390093,0.978976369,0.97879374,0.980338216,0.966663837,0.970817149,0.967294395
0.989257932,0.991245866,0.988573849,0.973549604,0.980009198,0.982682467,0.984987617,0.977724433,0.979901791,0.974649191,0.971789896,0.967294395
0.990843594,0.990974247,0.990328431,0.972689927,0.976166368,0.980907559,0.984091878,0.977940679,0.98257935,0.97534585,0.972762644,0.966303289
0.99168098,0.989759803,0.988807201,0.975531101,0.978986382,0.981914997,0.982946396,0.979731441,0.983103633,0.972703815,0.973735392,0.967294395
0.990509391,0.988858342,0.990775824,0.977403402,0.976298571,0.981862783,0.98144567,0.982198834,0.98455584,0.973365903,0.973735392,0.968285441
0.99164927,0.98913455,0.990831733,0.981462538,0.979238629,0.983596146,0.986170173,0.981207132,0.984571934,0.972439945,0.973735392,0.965312243
0.990777433,0.990649939,0.990604877,0.971872926,0.979450941,0.984202862,0.987261474,0.977145672,0.983205318,0.974221706,0.970817149,0.966303289
0.989732623,0.990684986,0.990894556,0.977208138,0.980822682,0.984491825,0.985143483,0.980293512,0.980745077,0.974072456,0.970817149,0.972249806
0.991209745,0.991356134,0.988887608,0.981208384,0.978433013,0.983850718,0.982328534,0.981426418,0.983413219,0.972775042,0.972762644,0.967294395
0.990021706,0.990406513,0.990647972,0.976405084,0.975700617,0.984720588,0.986019194,0.979477584,0.984523058,0.977873206,0.9747082,0.966303289
0.991188765,0.989654064,0.990069628,0.976453424,0.97664845,0.983878016,0.985238791,0.980548501,0.983357906,0.974190354,0.971789896,0.968285441
0.991531014,0.98980391,0.989596605,0.979744792,0.981583476,0.983890295,0.984593272,0.976441205,0.982874334,0.976078868,0.969844341,0.970267594
0.992220759,0.9912498,0.992002964,0.979848504,0.981989622,0.983918786,0.981497645,0.979024649,0.982720613,0.974620819,0.9747082,0.968285441
0.991535306,0.989031255,0.989809453,0.979045987,0.97820735,0.985080957,0.983043253,0.98042202,0.985984385,0.973655641,0.975680947,0.967294395
0.990277827,0.990121126,0.992202044,0.976653457,0.977265358,0.986086547,0.98551631,0.983222246,0.985482693,0.976404071,0.9747082,0.968285441
0.991367698,0.990900397,0.991193235,0.97823751,0.982652664,0.983786821,0.987463117,0.981933951,0.983062088,0.976430058,0.971789896,0.970267594
0.99213016,0.989943862,0.992583513,0.980089605,0.977754235,0.985463798,0.985779643,0.981324792,0.981800735,0.974534631,0.975680947,0.9712587
0.992319405,0.990928888,0.990077376,0.976284504,0.978507161,0.984932244,0.98710525,0.982520461,0.983250856,0.975264788,0.976653695,0.968285441
0.991469264,0.990451396,0.989361286,0.977772832,0.979775548,0.985393345,0.985180974,0.981888831,0.984776974,0.976038575,0.973735392,0.968285441
0.992232144,0.992079616,0.992273867,0.976297021,0.980668545,0.984463871,0.988136768,0.979851961,0.984700322,0.978584766,0.972762644,0.970267594
0.991139829,0.991562307,0.992322803,0.980200648,0.980192006,0.984591603,0.987809837,0.985093892,0.982671201,0.978350639,0.972762644,0.970267594
0.994037986,0.989973307,0.991457462,0.983632088,0.980491459,0.986519337,0.986964583,0.982427001,0.985496759,0.975268543,0.976653695,0.968285441
0.993160963,0.992598414,0.991525292,0.97866559,0.982326567,0.984578848,0.986793637,0.980542183,0.985928178,0.979513645,0.976653695,0.966303289
0.991538644,0.991016865,0.991826773,0.978574157,0.984032154,0.984922409,0.987952054,0.980310082,0.986302257,0.977777719,0.9747082,0.970267594
0.993029654,0.99054265,0.99042958,0.977402925,0.980085373,0.985501289,0.98180747,0.983686566,0.983513355,0.976837575,0.972762644,0.9712587
0.991709471,0.991909802,0.990945458,0.981135011,0.981193781,0.982869983,0.985157669,0.984395742,0.983107924,0.979008973,0.973735392,0.969276547
0.992940307,0.991373181,0.992202759,0.977783561,0.980001211,0.985035121,0.987869978,0.981006145,0.984508872,0.980597615,0.976653695,0.967294395
0.992516637,0.990456581,0.993059158,0.976697385,0.980393589,0.986132383,0.985899866,0.982044458,0.985909641,0.975983202,0.975680947,0.969276547
0.992039919,0.990868211,0.992365479,0.982261479,0.981489778,0.98526305,0.986626744,0.982511044,0.987563968,0.982020259,0.9747082,0.973240852
0.992818296,0.990571439,0.992759228,0.986652017,0.979731143,0.987710595,0.984050632,0.984554887,0.984379292,0.981288493,0.9747082,0.970267594
0.994511008,0.992256999,0.991906285,0.981115639,0.981627107,0.984568179,0.987096608,0.983848691,0.983774781,0.979146481,0.976653695,0.967294395
0.992490351,0.992653191,0.993238688,0.977912247,0.983402967,0.988430381,0.9917593,0.983309686,0.986984372,0.978058934,0.976653695,0.972249806
0.99489671,0.990203023,0.992291093,0.982012868,0.983996391,0.98525542,0.985697687,0.983767152,0.984285712,0.979301274,0.975680947,0.975223005
0.994327307,0.991834581,0.994010925,0.98263818,0.979221702,0.985665023,0.985543728,0.98463428,0.985683203,0.979364097,0.975680947,0.970267594
0.991742849,0.993442655,0.993414879,0.982248962,0.980719447,0.988367081,0.987094283,0.983929515,0.988246083,0.981230378,0.9747082,0.966303289
0.992600143,0.992544413,0.992584586,0.981231451,0.982881725,0.987502217,0.987617731,0.984141111,0.984988213,0.981147408,0.973735392,0.974231958
0.992463589,0.991764307,0.993793488,0.985420346,0.981828511,0.986969769,0.985126138,0.98693341,0.983815193,0.977653503,0.9747082,0.974231958
0.994097173,0.990770698,0.993020594,0.982375026,0.981621861,0.987449348,0.986715794,0.983973622,0.985427976,0.979035378,0.975680947,0.973240852
0.994633436,0.992035747,0.992479324,0.983168602,0.98293972,0.983932078,0.986521363,0.983474016,0.987205863,0.981987476,0.975680947,0.9712587
0.993241668,0.991511226,0.992008567,0.980793834,0.983808577,0.985931158,0.988485217,0.987673342,0.986075878,0.98026824,0.9747082,0.972249806
0.992969453,0.9915663,0.991607428,0.982876778,0.985038996,0.988370001,0.98568213,0.984451711,0.986101985,0.977625549,0.975680947,0.975223005
0.992929339,0.992466331,0.99261868,0.984834075,0.983330488,0.988055766,0.987171292,0.987023473,0.986287713,0.979060054,0.976653695,0.974231958
0.99333334,0.992456198,0.994034171,0.984133303,0.982070923,0.988239646,0.984727621,0.985171199,0.986853838,0.983439565,0.975680947,0.972249806
0.993458271,0.992493868,0.994490862,0.983941317,0.98394084,0.985927343,0.988431633,0.985081434,0.989258766,0.980664492,0.973735392,0.9712587
0.99362886,0.991956532,0.991480052,0.98466742,0.984472275,0.98910135,0.990144849,0.982670426,0.98451966,0.981721759,0.975680947,0.973240852
0.992057085,0.991292655,0.991644502,0.98202908,0.983137786,0.987887502,0.988730669,0.987635791,0.987305939,0.978317022,0.9747082,0.9712587
0.994643092,0.994887769,0.991984904,0.98282671,0.983585,0.985156536,0.985953689,0.9904477,0.986640573,0.980279326,0.975680947,0.972249806
0.993997335,0.993188143,0.993158758,0.9833529,0.982988536,0.989109457,0.988385677,0.98369205,0.986347914,0.982361257,0.975680947,0.9712587
0.995454311,0.990453243,0.993070126,0.981227875,0.985955536,0.987909675,0.988376141,0.984945416,0.989334106,0.983564019,0.975680947,0.973240852
0.992337763,0.992594004,0.990762115,0.9832775,0.982863605,0.989264369,0.99137044,0.985531926,0.988462925,0.979222298,0.975680947,0.974231958
0.993878126,0.992115617,0.989816725,0.986491561,0.986797333,0.986627877,0.988159239,0.985498786,0.985420823,0.982447386,0.975680947,0.973240852
0.994503856,0.99384737,0.991795242,0.983107567,0.985159636,0.987359643,0.988333821,0.986543179,0.98879838,0.984418929,0.9747082,0.969276547
0.99394691,0.993341327,0.992920518,0.984438062,0.986965299,0.989066362,0.986696959,0.982285023,0.988792121,0.980726957,0.973735392,0.974231958
0.994569302,0.994262815,0.993813992,0.984932721,0.985512137,0.988164723,0.986580253,0.987776756,0.986830711,0.983339012,0.975680947,0.973240852
0.99449873,0.992606759,0.994298816,0.986262918,0.985169291,0.98968488,0.988369763,0.986614823,0.984946191,0.981265247,0.976653695,0.972249806
0.995035172,0.991723776,0.994790554,0.984037876,0.983209729,0.985643744,0.990340352,0.989673555,0.989524543,0.983496785,0.976653695,0.9712587
0.994639874,0.992905617,0.991348684,0.981411159,0.986232102,0.986930132,0.988302588,0.986796558,0.987040401,0.983176589,0.975680947,0.974231958
0.993516922,0.994218111,0.992704034,0.987083197,0.985805631,0.988193989,0.98939091,0.985081911,0.988348365,0.982243955,0.975680947,0.976214111
0.993852735,0.992607355,0.992464662,0.98491621,0.985855818,0.989094138,0.986580729,0.988530815,0.987756848,0.98141098,0.976653695,0.972249806
0.994411707,0.992839932,0.993417144,0.983083487,0.989109993,0.988590717,0.990415514,0.988120914,0.988554001,0.981226087,0.976653695,0.969276547
0.992839754,0.992549181,0.993487597,0.983465254,0.985963345,0.988312721,0.990175486,0.987244844,0.988729835,0.985229135,0.9747082,0.973240852
0.996071637,0.994277298,0.994874358,0.987100124,0.989125133,0.98637408,0.98836267,0.987840772,0.989121139,0.983943105,0.973735392,0.973240852
0.993605494,0.994173825,0.995261431,0.987137794,0.986619115,0.989751339,0.987595379,0.983516097,0.985427439,0.98402071,0.9747082,0.973240852
0.995684743,0.992135942,0.994813323,0.983309925,0.984893441,0.987841189,0.988449097,0.987632751,0.988715768,0.98292625,0.976653695,0.973240852
0.99472177,0.993542194,0.991362572,0.987371206,0.987380087,0.988708138,0.990468383,0.991101265,0.988574028,0.983670473,0.976653695,0.974231958
0.994624853,0.993911505,0.993998647,0.987282753,0.985612392,0.985033512,0.989951849,0.986321449,0.990507603,0.984732807,0.9747082,0.976214111
