file_transfer,p2p,streaming,voip,vpn_voip,vpn_file_transfer,vpn_streaming,vpn_p2p
0.992857099,0.992070496,0.981188178,0.980941772,0.984725118,0.980620146,0.97125262,0.98329854
0.991836667,0.992951572,0.982178271,0.979820669,0.984725118,0.980620146,0.97125262,0.98329854
0.991836667,0.992070496,0.982178271,0.98318392,0.984725118,0.979651153,0.973306,0.984342396
0.992857099,0.992070496,0.980198026,0.982062817,0.984725118,0.979651153,0.973306,0.984342396
0.99387753,0.992951572,0.981188178,0.980941772,0.984725118,0.979651153,0.97433269,0.984342396
0.99387753,0.992951572,0.982178271,0.979820669,0.984725118,0.979651153,0.97433269,0.984342396
0.99387753,0.992070496,0.982178271,0.980941772,0.983706772,0.980620146,0.97433269,0.984342396
0.99387753,0.992070496,0.981188178,0.98318392,0.983706772,0.981589139,0.97433269,0.984342396
0.99387753,0.992070496,0.982178271,0.98318392,0.983706772,0.981589139,0.97433269,0.984342396
0.994897902,0.992070496,0.982178271,0.982062817,0.983706772,0.981589139,0.973306,0.984342396
0.994897902,0.992951572,0.981188178,0.980941772,0.983706772,0.981589139,0.973306,0.984342396
0.99387753,0.992951572,0.981188178,0.980941772,0.983706772,0.981589139,0.973306,0.982254744
0.992857099,0.992951572,0.980198026,0.982062817,0.983706772,0.981589139,0.97433269,0.982254744
0.992857099,0.992951572,0.982178271,0.982062817,0.984725118,0.980620146,0.97433269,0.982254744
0.991836667,0.992951572,0.982178271,0.982062817,0.984725118,0.980620146,0.973306,0.98329854
0.992857099,0.992951572,0.982178271,0.98318392,0.984725118,0.980620146,0.973306,0.984342396
0.992857099,0.992070496,0.982178271,0.982062817,0.984725118,0.981589139,0.97433269,0.98329854
0.992857099,0.992070496,0.981188178,0.979820669,0.984725118,0.982558131,0.97741276,0.98329854
0.992857099,0.992070496,0.981188178,0.982062817,0.984725118,0.982558131,0.97535938,0.98329854
0.992857099,0.992951572,0.981188178,0.98318392,0.983706772,0.980620146,0.973306,0.98329854
0.991836667,0.992951572,0.982178271,0.98318392,0.983706772,0.979651153,0.973306,0.98329854
0.992857099,0.992951572,0.981188178,0.980941772,0.983706772,0.979651153,0.973306,0.98329854
0.992857099,0.992951572,0.981188178,0.980941772,0.983706772,0.980620146,0.97535938,0.98329854
0.992857099,0.992951572,0.981188178,0.980941772,0.983706772,0.981589139,0.97535938,0.98329854
0.992857099,0.993832648,0.982178271,0.982062817,0.984725118,0.983527124,0.973306,0.98329854
0.991836667,0.993832648,0.983168364,0.98318392,0.984725118,0.983527124,0.97433269,0.984342396
0.991836667,0.992951572,0.982178271,0.98318392,0.984725118,0.982558131,0.97433269,0.98329854
0.991836667,0.992951572,0.980198026,0.982062817,0.984725118,0.982558131,0.97535938,0.98329854
0.991836667,0.992951572,0.980198026,0.98318392,0.984725118,0.980620146,0.973306,0.982254744
0.99387753,0.992951572,0.981188178,0.982062817,0.984725118,0.981589139,0.973306,0.98329854
0.99387753,0.992951572,0.984158456,0.982062817,0.984725118,0.981589139,0.973306,0.98329854
0.991836667,0.992951572,0.984158456,0.982062817,0.984725118,0.981589139,0.973306,0.98329854
0.991836667,0.992951572,0.981188178,0.98318392,0.984725118,0.983527124,0.97433269,0.982254744
0.991836667,0.992951572,0.980198026,0.982062817,0.984725118,0.985465109,0.97227931,0.98329854
0.992857099,0.992951572,0.981188178,0.980941772,0.984725118,0.986434102,0.973306,0.98329854
0.992857099,0.992951572,0.981188178,0.977578521,0.984725118,0.986434102,0.97535938,0.98329854
0.992857099,0.992070496,0.982178271,0.982062817,0.984725118,0.984496117,0.973306,0.98329854
0.992857099,0.992070496,0.983168364,0.98318392,0.984725118,0.981589139,0.973306,0.98329854
0.992857099,0.992070496,0.980198026,0.980941772,0.984725118,0.981589139,0.97227931,0.98329854
0.991836667,0.992951572,0.980198026,0.980941772,0.984725118,0.981589139,0.97227931,0.98329854
0.992857099,0.992951572,0.981188178,0.979820669,0.984725118,0.984496117,0.973306,0.98329854
0.99387753,0.992951572,0.982178271,0.979820669,0.984725118,0.986434102,0.97433269,0.98329854
0.99387753,0.992951572,0.982178271,0.980941772,0.984725118,0.983527124,0.97535938,0.98329854
0.99387753,0.992951572,0.981188178,0.982062817,0.984725118,0.981589139,0.97535938,0.982254744
0.99387753,0.992951572,0.981188178,0.98318392,0.984725118,0.981589139,0.97535938,0.982254744
0.99387753,0.992951572,0.981188178,0.982062817,0.984725118,0.981589139,0.97227931,0.982254744
0.99387753,0.992951572,0.981188178,0.980941772,0.984725118,0.982558131,0.97227931,0.982254744
0.992857099,0.993832648,0.981188178,0.980941772,0.984725118,0.981589139,0.973306,0.984342396
0.992857099,0.992951572,0.979207933,0.980941772,0.984725118,0.982558131,0.97433269,0.984342396
0.992857099,0.992951572,0.981188178,0.980941772,0.983706772,0.984496117,0.97638607,0.984342396
0.991836667,0.992070496,0.981188178,0.980941772,0.983706772,0.985465109,0.97433269,0.984342396
0.992857099,0.992070496,0.981188178,0.984304965,0.983706772,0.985465109,0.973306,0.984342396
0.99387753,0.992070496,0.981188178,0.984304965,0.983706772,0.982558131,0.97227931,0.984342396
0.99387753,0.992070496,0.981188178,0.98318392,0.983706772,0.983527124,0.97227931,0.98329854
0.992857099,0.992070496,0.981188178,0.979820669,0.984725118,0.983527124,0.97535938,0.98329854
0.992857099,0.992951572,0.980198026,0.978699625,0.983706772,0.983527124,0.97535938,0.98329854
0.992857099,0.992070496,0.980198026,0.980941772,0.983706772,0.982558131,0.97433269,0.984342396
0.990816295,0.992070496,0.979207933,0.984304965,0.983706772,0.982558131,0.973306,0.98329854
0.990816295,0.992070496,0.979207933,0.98318392,0.983706772,0.982558131,0.97433269,0.98329854
0.992857099,0.992951572,0.980198026,0.982062817,0.983706772,0.983527124,0.97433269,0.98329854
0.992857099,0.992951572,0.981188178,0.980941772,0.984725118,0.983527124,0.97535938,0.98329854
0.992857099,0.992951572,0.981188178,0.982062817,0.983706772,0.982558131,0.973306,0.984342396
0.992857099,0.992951572,0.979207933,0.982062817,0.983706772,0.979651153,0.973306,0.985386252
0.992857099,0.992951572,0.97821784,0.982062817,0.983706772,0.981589139,0.97433269,0.985386252
0.992857099,0.992951572,0.980198026,0.982062817,0.984725118,0.983527124,0.97433269,0.98329854
0.992857099,0.992951572,0.982178271,0.978699625,0.984725118,0.983527124,0.97535938,0.981210887
0.991836667,0.993832648,0.982178271,0.979820669,0.984725118,0.986434102,0.97535938,0.984342396
0.991836667,0.992951572,0.979207933,0.982062817,0.984725118,0.983527124,0.973306,0.985386252
0.991836667,0.992951572,0.977227747,0.982062817,0.984725118,0.982558131,0.97535938,0.985386252
0.992857099,0.992070496,0.980198026,0.982062817,0.984725118,0.982558131,0.97535938,0.98329854
0.99387753,0.992951572,0.981188178,0.980941772,0.984725118,0.983527124,0.97433269,0.98329854
0.992857099,0.992951572,0.980198026,0.980941772,0.984725118,0.983527124,0.97433269,0.984342396
0.991836667,0.992951572,0.97821784,0.982062817,0.984725118,0.983527124,0.97433269,0.985386252
0.990816295,0.992070496,0.980198026,0.982062817,0.983706772,0.983527124,0.97535938,0.985386252
0.991836667,0.992070496,0.981188178,0.982062817,0.982688427,0.983527124,0.97638607,0.98329854
0.992857099,0.992951572,0.981188178,0.98318392,0.984725118,0.983527124,0.97638607,0.98329854
0.992857099,0.992951572,0.981188178,0.982062817,0.984725118,0.983527124,0.97535938,0.984342396
0.992857099,0.992951572,0.980198026,0.982062817,0.984725118,0.983527124,0.97535938,0.985386252
0.992857099,0.992951572,0.980198026,0.980941772,0.984725118,0.983527124,0.97535938,0.985386252
0.992857099,0.992070496,0.981188178,0.980941772,0.984725118,0.983527124,0.97638607,0.984342396
0.990816295,0.99118948,0.982178271,0.980941772,0.983706772,0.983527124,0.97535938,0.98329854
0.990816295,0.99118948,0.982178271,0.980941772,0.983706772,0.983527124,0.97535938,0.984342396
0.990816295,0.99118948,0.984158456,0.982062817,0.984725118,0.984496117,0.97433269,0.98329854
0.990816295,0.99118948,0.981188178,0.98318392,0.984725118,0.984496117,0.97433269,0.984342396
0.990816295,0.99118948,0.983168364,0.982062817,0.984725118,0.983527124,0.97433269,0.98329854
0.992857099,0.992070496,0.983168364,0.982062817,0.983706772,0.982558131,0.97638607,0.984342396
0.992857099,0.992070496,0.982178271,0.982062817,0.983706772,0.982558131,0.97638607,0.985386252
0.991836667,0.992070496,0.982178271,0.982062817,0.984725118,0.983527124,0.97535938,0.985386252
0.991836667,0.992070496,0.980198026,0.98318392,0.983706772,0.984496117,0.97535938,0.984342396
0.991836667,0.992070496,0.981188178,0.982062817,0.983706772,0.983527124,0.97535938,0.982254744
0.991836667,0.992070496,0.981188178,0.980941772,0.983706772,0.983527124,0.97535938,0.981210887
0.991836667,0.992070496,0.981188178,0.980941772,0.983706772,0.982558131,0.97433269,0.981210887
0.992857099,0.992070496,0.982178271,0.982062817,0.983706772,0.983527124,0.97433269,0.982254744
0.992857099,0.992070496,0.984158456,0.984304965,0.983706772,0.983527124,0.97535938,0.98329854
0.992857099,0.992070496,0.984158456,0.98318392,0.982688427,0.983527124,0.97535938,0.984342396
0.992857099,0.992070496,0.982178271,0.98318392,0.982688427,0.983527124,0.973306,0.984342396
0.992857099,0.99118948,0.981188178,0.98318392,0.984725118,0.983527124,0.97535938,0.98329854
0.992857099,0.992070496,0.983168364,0.980941772,0.984725118,0.983527124,0.97535938,0.982254744
0.99387753,0.992070496,0.985148549,0.979820669,0.983706772,0.983527124,0.97638607,0.982254744
0.99387753,0.992070496,0.984158456,0.979820669,0.983706772,0.983527124,0.97638607,0.98329854
0.991836667,0.992070496,0.982178271,0.98318392,0.983706772,0.983527124,0.97433269,0.985386252
0.990816295,0.992070496,0.981188178,0.98318392,0.982688427,0.983527124,0.97638607,0.985386252
0.991836667,0.992070496,0.981188178,0.98318392,0.983706772,0.984496117,0.97638607,0.982254744
0.992857099,0.992070496,0.983168364,0.980941772,0.983706772,0.984496117,0.97741276,0.982254744
0.992857099,0.992070496,0.984158456,0.98318392,0.983706772,0.983527124,0.97433269,0.981210887
0.992857099,0.992070496,0.982178271,0.98318392,0.981670082,0.982558131,0.973306,0.985386252
0.992857099,0.992070496,0.982178271,0.984304965,0.983706772,0.982558131,0.97433269,0.985386252
0.992857099,0.992070496,0.984158456,0.98318392,0.984725118,0.983527124,0.97638607,0.984342396
0.992857099,0.992070496,0.984158456,0.982062817,0.984725118,0.983527124,0.97741276,0.984342396
0.990816295,0.992070496,0.982178271,0.982062817,0.984725118,0.983527124,0.97535938,0.98329854
0.991836667,0.992070496,0.981188178,0.982062817,0.983706772,0.983527124,0.97433269,0.985386252
0.991836667,0.992070496,0.981188178,0.98318392,0.983706772,0.983527124,0.97535938,0.985386252
0.992857099,0.992070496,0.982178271,0.98318392,0.983706772,0.983527124,0.97535938,0.985386252
0.99387753,0.99118948,0.983168364,0.98318392,0.983706772,0.983527124,0.97433269,0.985386252
0.994897902,0.99118948,0.980198026,0.982062817,0.982688427,0.983527124,0.973306,0.985386252
0.99387753,0.992070496,0.97821784,0.982062817,0.984725118,0.983527124,0.97433269,0.98329854
0.99387753,0.992070496,0.979207933,0.982062817,0.984725118,0.984496117,0.97433269,0.98329854
0.992857099,0.992070496,0.981188178,0.98318392,0.984725118,0.984496117,0.973306,0.98329854
0.992857099,0.992070496,0.982178271,0.982062817,0.983706772,0.983527124,0.97433269,0.984342396
0.991836667,0.992070496,0.983168364,0.982062817,0.983706772,0.982558131,0.97535938,0.985386252
0.992857099,0.992070496,0.983168364,0.980941772,0.983706772,0.982558131,0.97433269,0.985386252
0.99387753,0.992951572,0.983168364,0.980941772,0.983706772,0.984496117,0.973306,0.984342396
0.99387753,0.992070496,0.985148549,0.982062817,0.983706772,0.984496117,0.973306,0.984342396
0.99387753,0.992070496,0.984158456,0.98318392,0.983706772,0.983527124,0.97535938,0.98329854
0.992857099,0.992070496,0.984158456,0.982062817,0.984725118,0.983527124,0.97433269,0.98329854
0.99387753,0.992070496,0.984158456,0.982062817,0.984725118,0.983527124,0.97433269,0.984342396
0.992857099,0.992951572,0.984158456,0.982062817,0.984725118,0.984496117,0.97535938,0.985386252
0.992857099,0.992951572,0.984158456,0.982062817,0.984725118,0.984496117,0.97535938,0.985386252
0.992857099,0.992951572,0.983168364,0.982062817,0.983706772,0.983527124,0.97535938,0.985386252
0.99387753,0.992070496,0.983168364,0.98318392,0.983706772,0.983527124,0.97535938,0.98329854
0.99387753,0.992070496,0.983168364,0.982062817,0.983706772,0.983527124,0.97535938,0.98329854
0.99387753,0.992070496,0.982178271,0.982062817,0.983706772,0.983527124,0.97535938,0.98329854
0.99387753,0.992070496,0.981188178,0.982062817,0.983706772,0.985465109,0.97638607,0.98329854
0.99387753,0.992070496,0.980198026,0.982062817,0.984725118,0.985465109,0.97535938,0.984342396
0.992857099,0.992070496,0.982178271,0.982062817,0.984725118,0.983527124,0.97638607,0.984342396
0.992857099,0.992070496,0.984158456,0.982062817,0.984725118,0.983527124,0.97638607,0.98329854
0.991836667,0.992070496,0.984158456,0.984304965,0.983706772,0.982558131,0.97535938,0.98329854
0.992857099,0.992070496,0.984158456,0.984304965,0.983706772,0.984496117,0.97535938,0.98329854
0.99387753,0.992070496,0.984158456,0.98318392,0.983706772,0.984496117,0.97638607,0.98329854
0.99387753,0.992951572,0.980198026,0.98318392,0.983706772,0.984496117,0.97535938,0.984342396
0.99387753,0.992951572,0.981188178,0.98318392,0.983706772,0.983527124,0.97433269,0.985386252
0.992857099,0.992951572,0.983168364,0.98318392,0.983706772,0.983527124,0.97535938,0.985386252
0.992857099,0.992070496,0.983168364,0.980941772,0.983706772,0.983527124,0.97535938,0.984342396
0.992857099,0.992070496,0.984158456,0.980941772,0.983706772,0.983527124,0.97741276,0.985386252
0.991836667,0.992070496,0.984158456,0.98318392,0.983706772,0.984496117,0.97638607,0.985386252
0.991836667,0.992951572,0.982178271,0.98318392,0.983706772,0.984496117,0.97638607,0.985386252
0.992857099,0.992951572,0.984158456,0.982062817,0.983706772,0.983527124,0.97638607,0.984342396
0.99387753,0.992951572,0.984158456,0.982062817,0.983706772,0.982558131,0.97638607,0.984342396
0.99387753,0.992070496,0.984158456,0.982062817,0.983706772,0.982558131,0.97638607,0.984342396
0.99387753,0.992070496,0.984158456,0.982062817,0.983706772,0.983527124,0.97433269,0.984342396
0.992857099,0.992070496,0.984158456,0.98318392,0.983706772,0.983527124,0.97433269,0.985386252
0.99387753,0.992070496,0.984158456,0.98318392,0.984725118,0.983527124,0.97535938,0.985386252
0.99387753,0.992070496,0.984158456,0.98318392,0.984725118,0.983527124,0.97535938,0.985386252
0.99387753,0.992070496,0.984158456,0.982062817,0.984725118,0.982558131,0.97638607,0.984342396
0.99387753,0.992070496,0.983168364,0.980941772,0.983706772,0.981589139,0.97535938,0.984342396
0.99387753,0.992070496,0.984158456,0.982062817,0.982688427,0.982558131,0.97433269,0.985386252
0.99387753,0.99118948,0.984158456,0.982062817,0.982688427,0.983527124,0.97535938,0.986430109
0.992857099,0.992070496,0.985148549,0.984304965,0.983706772,0.983527124,0.97535938,0.986430109
0.992857099,0.992070496,0.987128735,0.984304965,0.983706772,0.983527124,0.97535938,0.986430109
0.991836667,0.992070496,0.986138642,0.98318392,0.984725118,0.982558131,0.97433269,0.984342396
0.992857099,0.992070496,0.984158456,0.982062817,0.983706772,0.982558131,0.973306,0.985386252
0.992857099,0.992951572,0.983168364,0.98318392,0.983706772,0.982558131,0.97227931,0.985386252
0.99387753,0.992070496,0.984158456,0.98318392,0.984725118,0.982558131,0.973306,0.985386252
0.99387753,0.99118948,0.983168364,0.98318392,0.984725118,0.982558131,0.97638607,0.982254744
0.992857099,0.992070496,0.982178271,0.982062817,0.984725118,0.983527124,0.97535938,0.98329854
0.991836667,0.992070496,0.982178271,0.984304965,0.983706772,0.983527124,0.973306,0.985386252
0.991836667,0.992070496,0.982178271,0.98318392,0.983706772,0.983527124,0.973306,0.98329854
0.992857099,0.992070496,0.983168364,0.980941772,0.983706772,0.983527124,0.97535938,0.982254744
0.992857099,0.992070496,0.982178271,0.980941772,0.982688427,0.983527124,0.97741276,0.98329854
0.992857099,0.992070496,0.982178271,0.984304965,0.982688427,0.984496117,0.97535938,0.984342396
0.992857099,0.992070496,0.982178271,0.984304965,0.983706772,0.984496117,0.973306,0.984342396
0.99387753,0.992070496,0.983168364,0.984304965,0.983706772,0.983527124,0.97433269,0.984342396
0.99387753,0.992070496,0.983168364,0.982062817,0.983706772,0.982558131,0.97535938,0.98329854
0.99387753,0.992070496,0.982178271,0.982062817,0.983706772,0.984496117,0.97535938,0.98329854
0.99387753,0.992070496,0.982178271,0.98318392,0.983706772,0.985465109,0.97535938,0.985386252
0.992857099,0.992951572,0.982178271,0.985426068,0.983706772,0.985465109,0.97433269,0.986430109
0.992857099,0.992951572,0.983168364,0.984304965,0.983706772,0.985465109,0.97535938,0.986430109
0.992857099,0.992070496,0.984158456,0.98318392,0.984725118,0.983527124,0.97535938,0.985386252
0.992857099,0.992070496,0.985148549,0.982062817,0.983706772,0.984496117,0.97638607,0.98329854
0.992857099,0.992070496,0.985148549,0.98318392,0.983706772,0.986434102,0.97535938,0.98329854
0.99387753,0.992070496,0.985148549,0.984304965,0.983706772,0.986434102,0.97433269,0.982254744
0.991836667,0.992070496,0.985148549,0.984304965,0.983706772,0.985465109,0.973306,0.984342396
0.991836667,0.992070496,0.986138642,0.984304965,0.983706772,0.983527124,0.97535938,0.985386252
0.992857099,0.992070496,0.986138642,0.984304965,0.983706772,0.983527124,0.97638607,0.984342396
0.992857099,0.992070496,0.986138642,0.984304965,0.983706772,0.984496117,0.97638607,0.984342396
0.992857099,0.992070496,0.984158456,0.984304965,0.983706772,0.985465109,0.97638607,0.98329854
0.992857099,0.992070496,0.983168364,0.982062817,0.983706772,0.984496117,0.97433269,0.98329854
0.992857099,0.992951572,0.983168364,0.98318392,0.983706772,0.984496117,0.97227931,0.982254744
0.992857099,0.992070496,0.983168364,0.98318392,0.983706772,0.985465109,0.97433269,0.98329854
0.99387753,0.992070496,0.985148549,0.984304965,0.983706772,0.985465109,0.97638607,0.984342396
0.99387753,0.99118948,0.985148549,0.984304965,0.983706772,0.984496117,0.97433269,0.985386252
0.99387753,0.992070496,0.984158456,0.984304965,0.983706772,0.984496117,0.973306,0.984342396
0.99387753,0.992070496,0.984158456,0.98318392,0.983706772,0.984496117,0.973306,0.984342396
0.99387753,0.992070496,0.984158456,0.98318392,0.983706772,0.985465109,0.97535938,0.98329854
0.99387753,0.992070496,0.984158456,0.984304965,0.983706772,0.985465109,0.97741276,0.984342396
0.99387753,0.992070496,0.983168364,0.98318392,0.983706772,0.985465109,0.97741276,0.98329854
0.99387753,0.992070496,0.982178271,0.984304965,0.984725118,0.984496117,0.97638607,0.984342396
0.99387753,0.992070496,0.983168364,0.984304965,0.984725118,0.982558131,0.97535938,0.985386252
0.99387753,0.992070496,0.984158456,0.984304965,0.983706772,0.982558131,0.97433269,0.985386252
0.992857099,0.992070496,0.984158456,0.98318392,0.983706772,0.984496117,0.97535938,0.985386252
0.992857099,0.992070496,0.984158456,0.982062817,0.983706772,0.984496117,0.97638607,0.985386252
0.991836667,0.992070496,0.984158456,0.98318392,0.983706772,0.985465109,0.97741276,0.985386252
0.991836667,0.992070496,0.984158456,0.984304965,0.983706772,0.986434102,0.97638607,0.984342396
0.992857099,0.992070496,0.984158456,0.98318392,0.983706772,0.986434102,0.97535938,0.985386252
0.99387753,0.992070496,0.984158456,0.98318392,0.983706772,0.986434102,0.973306,0.985386252
0.992857099,0.992070496,0.984158456,0.984304965,0.983706772,0.986434102,0.97433269,0.985386252
0.991836667,0.992070496,0.984158456,0.984304965,0.982688427,0.985465109,0.97433269,0.984342396
0.992857099,0.992070496,0.984158456,0.98318392,0.983706772,0.985465109,0.97535938,0.984342396
0.992857099,0.992951572,0.983168364,0.98318392,0.984725118,0.983527124,0.97433269,0.986430109
0.992857099,0.992951572,0.982178271,0.982062817,0.984725118,0.983527124,0.973306,0.986430109
0.992857099,0.992951572,0.981188178,0.98318392,0.984725118,0.984496117,0.97433269,0.985386252
0.991836667,0.992070496,0.982178271,0.98318392,0.983706772,0.984496117,0.97535938,0.98329854
